//X Y Z Nx Ny Nz
0.40395874 3.40279722 3.52161264 0.415916 0.909243 0.017057
0.47372139 3.36550856 2.89611745 0.471891 0.881656 0.001322
0.46481091 3.37027097 3.10990381 0.471891 0.881656 -0.001322
0.43774417 3.38473845 4.08406162 0.426736 0.904368 0.003915
0.46361461 3.37091064 2.72155356 0.471891 0.881656 -0.001322
0.44822377 3.37913680 4.74335384 0.498471 0.865035 -0.056928
0.39478448 3.40770078 3.75253201 0.313920 0.949264 -0.018760
0.43569121 3.38583589 4.04312325 0.471891 0.881656 0.001322
0.48179537 3.36119270 3.44852614 0.454052 0.890895 -0.011914
0.48564973 3.35913253 3.12339902 0.471891 0.881656 -0.001322
0.45407289 3.37601042 4.15875292 0.439318 0.898308 0.006557
0.46158928 3.37199283 4.50459337 0.471891 0.881656 0.001322
0.41744417 3.39558959 1.27938890 0.412244 0.911072 0.001292
0.41256467 3.39819741 2.96224737 0.393217 0.915692 -0.082997
0.38554165 3.41264176 1.71799850 0.400452 0.916244 0.011664
0.53954679 3.33032370 4.80307961 0.495626 0.868359 -0.017556
0.48812789 3.35780764 4.36775160 0.471891 0.881656 -0.001322
0.54310530 3.32842183 2.98368478 0.560642 0.828004 -0.009549
0.55417931 3.32250285 1.44721782 0.631887 0.775059 -0.001377
0.55474627 3.32220006 1.21365821 0.559997 0.828358 0.015061
0.41565534 3.39654589 0.68005693 0.463510 0.886083 0.003962
0.44892621 3.37876225 0.30859977 0.466672 0.884429 0.001322
0.49040374 3.35659146 3.18071389 0.471891 0.881656 -0.001322
0.55138922 3.32399440 0.80135775 0.566900 0.823453 -0.023448
0.40039626 3.40470195 0.47906804 0.390728 0.920352 -0.016875
0.50690413 3.34777212 2.39451766 0.486764 0.873508 -0.006668
0.53890455 3.33066750 1.73031890 0.551876 0.833916 0.004068
0.54474527 3.32754517 4.01837921 0.543477 0.839173 0.020534
0.44303447 3.38191152 0.28777188 0.466672 0.884429 0.001322
0.49485600 3.35421181 2.10796547 0.531813 0.846861 -0.001346
0.46216932 3.37168360 1.18044412 0.471891 0.881656 0.001322
0.51455939 3.34368038 0.68920875 0.517649 0.855541 -0.009461
0.54302639 3.32846427 2.28996110 0.515649 0.855728 -0.042856
0.46901020 3.36802697 1.71177685 0.467756 0.883833 0.006625
0.44424123 3.38126636 0.23082328 0.466669 0.884423 0.003966
0.55460471 3.32227516 3.72860646 0.633537 0.773712 0.001374
0.53733689 3.33150530 1.97186816 0.578659 0.815569 0.001362
0.52098405 3.34024644 1.62878072 0.471891 0.881656 0.001322
0.52053303 3.34048748 1.14576340 0.489390 0.871684 -0.025757
0.43313596 3.38720226 0.59139270 0.460355 0.887734 0.001319
0.52220535 3.33959365 0.37573859 0.475450 0.878281 0.050696
0.53864372 3.33080721 0.30351186 0.471891 0.881656 -0.001322
0.55366075 3.32278013 2.32222724 0.548079 0.836399 -0.006800
0.44446716 3.38114572 0.25690997 0.466669 0.884423 0.003966
0.48779154 3.35798788 2.87645793 0.471891 0.881656 0.001322
0.50820965 3.34707403 2.42199779 0.471891 0.881656 0.001322
0.51927257 3.34116077 3.97146678 0.520412 0.853906 0.004034
0.50319040 3.34975719 0.77850115 0.543001 0.839678 -0.009526
0.51510864 3.34338689 0.64822757 0.495132 0.868817 -0.001335
0.48901734 3.35733271 2.82392764 0.471891 0.881656 -0.001322
0.53445017 3.33304834 2.72525287 0.516807 0.855920 -0.017634
0.49055377 3.35651135 2.52971768 0.491965 0.870606 0.004000
0.44232079 3.38229251 1.36580479 0.405898 0.912266 0.054924
0.55202335 3.32365561 0.99773788 0.627537 0.778585 -0.001373
0.52854949 3.33620214 2.52117538 0.513284 0.858167 0.009430
0.40495357 3.40226626 0.22884014 0.463510 0.886083 0.003962
0.50360239 3.34953666 3.08990026 0.471891 0.881656 -0.001322
0.56636667 3.31289911 1.07417727 0.595198 0.803309 0.020811
0.60834545 3.27844810 3.00545359 0.620780 0.783925 -0.009678
0.60413092 3.28190660 3.76485252 0.633537 0.773712 -0.001374
0.58549637 3.29719973 2.31290221 0.596490 0.802272 0.023637
0.62890136 3.26157856 3.06453013 0.608965 0.793167 0.006873
0.61206686 3.27539420 2.21655560 0.633232 0.773951 0.004139
0.60255295 3.28320169 4.02585506 0.598460 0.801142 -0.004108
0.58319181 3.29909110 1.84915888 0.610700 0.791851 0.004117
0.67142349 3.22668171 4.22920132 0.684025 0.728971 0.026687
0.55675578 3.32078600 3.60478592 0.633537 0.773712 0.001374
0.58586031 3.29690146 1.47804427 0.631887 0.775059 -0.001377
0.55593199 3.32146263 0.82549143 0.543688 0.839260 -0.006779
0.68925261 3.21204972 4.50773668 0.678860 0.732941 0.044119
0.67603832 3.22289443 4.19180393 0.633537 0.773712 -0.001374
0.63435179 3.25710535 3.41316319 0.646807 0.762653 -0.001379
0.66433340 3.23250031 3.78493142 0.679964 0.733021 0.018151
0.65216726 3.24248481 3.40623999 0.645193 0.764008 0.004145
0.63117248 3.25971437 3.41333866 0.646807 0.762653 -0.001379
0.61181265 3.27560258 3.51742864 0.633537 0.773712 -0.001374
0.57488483 3.30590796 4.74129152 0.657065 0.751545 0.058692
0.57158297 3.30861855 1.07552207 0.595198 0.803309 0.020811
0.57865173 3.30281687 3.35809255 0.633537 0.773712 0.001374
0.58374041 3.29864097 2.61959171 0.612421 0.790530 0.001370
0.63134497 3.25957322 3.17328882 0.659957 0.751272 0.006918
0.65292549 3.24186254 3.58570170 0.661315 0.750045 0.009705
0.56367314 3.31510949 2.54817867 0.575722 0.817552 -0.012366
0.62881786 3.26164675 4.47371817 0.612935 0.790035 -0.012452
0.55659020 3.32092261 0.57440889 0.585627 0.810552 0.006857
0.57460314 3.30613995 0.87947452 0.544916 0.838437 -0.009512
0.58387166 3.29853296 4.02348042 0.571982 0.820071 0.017918
0.59181404 3.29201484 3.88735342 0.593107 0.805029 0.012385
0.55826062 3.31955171 0.77140981 0.568802 0.822215 -0.020659
0.58561903 3.29709911 2.05467987 0.594083 0.804402 0.001366
0.64292884 3.25006628 3.97109938 0.619817 0.784735 0.004123
0.60439670 3.28168869 3.01572704 0.620780 0.783925 -0.009678
0.64329183 3.24976850 4.67086601 0.665734 0.743379 0.064704
0.66554189 3.23150826 4.67542410 0.665734 0.743379 0.064704
0.65842581 3.23734856 3.62435341 0.661084 0.750156 -0.015309
0.61651558 3.27174282 4.09281254 0.625868 0.779928 0.001376
0.58515483 3.29748011 2.11095262 0.539532 0.841561 0.026084
0.60017020 3.28515744 2.65859652 0.623436 0.781725 0.015273
0.58426601 3.29820943 3.93026066 0.597153 0.802126 -0.001366
0.55830389 3.31951547 3.75746012 0.634577 0.772829 -0.006913
0.62029010 3.26864576 1.44715583 0.631887 0.775059 -0.001377
0.59746325 3.28737903 0.51292706 0.633537 0.773712 0.001374
0.67175514 3.22640944 0.46606967 0.670460 0.739373 0.061734
0.69996518 3.20325828 4.82523346 0.760132 0.649768 0.001380
0.61870497 3.26994658 0.70822614 0.599610 0.799943 -0.023650
0.66330391 3.23334527 0.63634557 0.677534 0.735490 -0.001380
0.66571999 3.23136234 1.17921758 0.656519 0.754091 0.018120
0.61713129 3.27123785 1.79084015 0.624176 0.781253 -0.006889
0.67735451 3.22181416 2.17945409 0.653549 0.756667 0.018115
0.60613233 3.28026462 1.50736582 0.631887 0.775059 -0.001377
0.69024456 3.21123552 1.09252203 0.633537 0.773712 -0.001374
0.63762432 3.25442004 0.44803014 0.633537 0.773712 0.001374
0.62633848 3.26368189 0.59871423 0.646802 0.762647 -0.004137
0.61039722 3.27676463 0.49703118 0.633537 0.773712 0.001374
0.67258728 3.22572637 2.61799097 0.674572 0.737059 -0.041184
0.63423377 3.25720239 2.56757712 0.633537 0.773712 -0.001374
0.68193710 3.21805334 1.61157978 0.671273 0.741051 -0.015351
0.70396072 3.19997907 4.11412764 0.633537 0.773712 -0.001374
0.70385474 3.20006609 4.41358995 0.687470 0.726201 0.004150
0.65889341 3.23696470 0.70792729 0.659730 0.751398 0.012500
0.70380366 3.20010805 3.29270577 0.746223 0.665625 0.009727
0.59110963 3.29259348 0.79293501 0.587059 0.809115 -0.026369
0.59663975 3.28805518 0.46547624 0.611489 0.790598 -0.032184
0.66998160 3.22786498 3.47111607 0.685875 0.727612 0.012521
0.59301567 3.29102921 0.68981540 0.602395 0.798139 -0.009649
0.60731739 3.27929187 1.01241326 0.633232 0.773951 -0.004139
0.69498509 3.20734501 3.28739166 0.701550 0.712619 -0.001384
0.66470844 3.23219252 1.39978611 0.665988 0.745961 -0.001379
0.63624609 3.25555086 2.36103892 0.628533 0.777723 0.009670
0.70632482 3.19803882 1.70811689 0.706990 0.706990 0.018200
0.66058707 3.23557496 1.98759305 0.633537 0.773712 -0.001374
0.67822313 3.22110128 2.71737552 0.665817 0.746103 0.004153
0.67820245 3.22111821 2.92348361 0.692714 0.720816 0.023887
0.64387828 3.24928737 1.21687019 0.648501 0.756342 0.085981
0.69283682 3.20910811 2.65088868 0.689844 0.723564 -0.023885
0.66181695 3.23456550 1.98964870 0.633537 0.773712 -0.001374
0.70402396 3.19992709 3.40698481 0.712417 0.701131 0.029625
0.60798305 3.27874589 1.73667634 0.620353 0.784115 -0.018042
0.59526533 3.28918290 1.09437585 0.619436 0.784987 0.009657
0.69482595 3.20747590 1.86617005 0.633537 0.773712 -0.001374
0.65350586 3.24138618 1.85960913 0.633537 0.773712 -0.001374
0.66415316 3.23264837 2.82484651 0.711248 0.702929 0.004159
0.73389655 3.16475368 4.72394276 0.726010 0.686072 -0.047069
0.74362838 3.15289545 4.50563860 0.763010 0.646265 0.012508
0.72527415 3.17526031 3.21334291 0.734343 0.678605 -0.015328
0.72359371 3.17730784 2.26554108 0.756234 0.654300 -0.001377
0.74985880 3.14530373 2.33308029 0.773712 0.633537 -0.001374
0.73554069 3.16275048 3.55887270 0.716738 0.697330 0.004159
0.76805466 3.12313199 4.73434448 0.773712 0.633537 0.001374
0.73448020 3.16404271 2.73868084 0.706951 0.706951 0.020999
0.74315137 3.15347672 1.73448789 0.771254 0.636526 -0.001375
0.75579476 3.13807082 4.88787127 0.766300 0.642481 0.001376
0.75813162 3.13522315 3.63736200 0.773712 0.633537 0.001374
0.77918345 3.10957146 4.50440550 0.786305 0.617713 0.012437
0.72092974 3.18055391 2.23946381 0.706990 0.706990 0.018200
0.78452688 3.10306048 3.26017332 0.773712 0.633537 0.001374
0.80290359 3.08066845 4.14258528 0.773712 0.633537 -0.001374
0.80392718 3.07942104 4.44397259 0.801726 0.597499 0.015179
0.74623942 3.14971399 2.83408165 0.731664 0.681493 0.015330
0.71221155 3.19117713 2.47116637 0.773712 0.633537 -0.001374
0.71879691 3.18315268 3.13695979 0.711708 0.700252 -0.055848
0.77815479 3.11082482 3.13007784 0.787121 0.616784 0.004121
0.73321480 3.16558456 4.31051493 0.755605 0.653916 -0.038133
0.72144723 3.17992330 1.49714160 0.742124 0.670261 -0.001382
0.73750722 3.16035414 1.39725816 0.743743 0.667534 -0.035282
0.78835237 3.09839916 3.39205647 0.781483 0.623803 0.012448
0.80839443 3.07397771 4.30678558 0.773712 0.633537 0.001374
0.76164454 3.13094282 2.57889175 0.761897 0.647263 0.023766
0.74432003 3.15205264 3.27816820 0.763997 0.645183 0.006908
0.79913330 3.08526254 4.07929754 0.786527 0.617292 -0.018033
0.77487516 3.11482120 2.86516333 0.776403 0.630224 -0.004137
0.73352087 3.16521168 1.24828446 0.681415 0.729986 0.052856
0.80362058 3.07979465 4.31842041 0.773712 0.633537 0.001374
0.71066576 3.19306064 2.25430512 0.659653 0.750444 0.041140
0.76259881 3.12977982 4.74602318 0.769384 0.638603 0.015304
0.77255434 3.11764908 3.80685806 0.731615 0.680473 -0.041198
0.76251572 3.12988114 3.47525978 0.745961 0.665988 0.001379
0.76004046 3.13289738 3.57386112 0.773712 0.633537 0.001374
0.72085530 3.18064475 3.42367601 0.711065 0.702617 0.026753
0.72299904 3.17803240 2.76592970 0.716641 0.696929 0.026751
0.73224139 3.16677070 3.18852854 0.769006 0.639228 0.004142
0.74625546 3.14969444 2.94380379 0.754091 0.656519 0.018120
0.71259260 3.19071269 2.13863707 0.681659 0.731638 0.006942
0.71884406 3.18309522 0.61265337 0.689957 0.723546 -0.020993
0.78430653 3.10332894 3.07500434 0.803309 0.595198 0.020811
0.82665312 3.05172944 2.18778253 0.843308 0.537389 -0.006768
0.72800314 3.17193484 0.75101024 0.727623 0.685564 0.023833
0.80104303 3.08293557 2.50824952 0.801148 0.598464 -0.001369
0.75348526 3.14088488 0.60484260 0.741127 0.670274 0.038261
0.83101177 3.04641819 1.23425102 0.812430 0.580711 0.052278
0.78597337 3.10129809 3.14481258 0.794195 0.607649 -0.004115
0.80798978 3.07447076 0.66207838 0.788411 0.614145 -0.035134
0.74844533 3.14702582 1.26201284 0.773712 0.633537 0.001374
0.80637771 3.07643509 3.06530142 0.820970 0.570691 0.017877
0.82560366 3.05300832 3.68000007 0.835405 0.549137 -0.023397
0.82623494 3.05223894 3.33165789 0.777495 0.628876 -0.004128
0.78950089 3.09699965 1.86302507 0.773712 0.633537 -0.001374
0.81702280 3.06346393 4.47198391 0.801148 0.598464 -0.001369
0.82170773 3.05775547 1.93093479 0.845321 0.534243 0.004058
0.79289925 3.09285879 2.49469447 0.789493 0.613745 -0.004119
0.82767409 3.05048537 2.90334678 0.791072 0.611597 0.012425
0.82384801 3.05514741 4.13274860 0.850251 0.523554 -0.054450
0.78481305 3.10271168 1.56937969 0.793458 0.608548 -0.009659
0.81596303 3.06475544 2.96618152 0.792878 0.609379 -0.001369
0.77022457 3.12048793 1.46658814 0.773712 0.633537 0.001374
0.81164145 3.07002139 3.14253402 0.809262 0.587434 0.004108
0.81268847 3.06874537 2.06972599 0.836380 0.548067 -0.009520
0.78883225 3.09781432 2.03015447 0.773712 0.633537 0.001374
0.82823557 3.04980135 4.77512026 0.728530 0.664650 0.165782
0.79777783 3.08691430 2.32177901 0.777929 0.628167 -0.015254
0.80407524 3.07924056 2.48294759 0.816718 0.574936 0.049200
0.82407236 3.05487394 0.26438364 0.869945 0.493103 -0.006682
0.82623118 3.05224347 1.64806998 0.838437 0.544916 0.009512
0.81510186 3.06580472 0.67996377 0.773712 0.633537 -0.001374
0.81886691 3.06121707 4.13049173 0.850251 0.523554 -0.054450
0.81156248 3.07011747 2.31899071 0.783676 0.621156 0.004132
0.80945724 3.07268286 1.94581389 0.838437 0.544916 -0.009512
0.77628905 3.11309814 0.90773720 -0.810772 -0.527547 0.253658
0.78449732 3.10309649 1.65861928 0.796465 0.603974 0.029292
0.79876673 3.08570910 1.44296408 0.801726 0.597499 -0.015179
0.78998673 3.09640765 3.27465272 0.773712 0.633537 -0.001374
0.78292274 3.10501528 2.89637780 0.776403 0.630224 -0.004137
0.74861389 3.14682055 0.52264005 0.738465 0.673762 -0.026725
0.88367343 2.94819427 4.09551048 0.880142 0.473297 -0.036616
0.85802227 2.99618435 1.69209373 0.858186 0.513295 -0.006736
0.85554683 3.00081539 1.44255579 0.831185 0.555502 -0.023433
0.83589357 3.03758407 2.61901212 0.832034 0.554231 0.023379
0.83416057 3.04082632 3.21311808 0.816607 0.576995 -0.015148
0.85661519 2.99881673 2.16575241 0.868705 0.494660 -0.025749
0.84850907 3.01398230 1.50959969 0.843710 0.536659 0.012228
0.87077719 2.97232151 3.76728582 0.882755 0.469832 0.001323
0.84476954 3.02097845 2.99342608 0.824684 0.564985 0.026246
0.83313727 3.04274082 2.97914386 0.806037 0.591826 0.006866
0.84217042 3.02584100 4.51279163 0.819750 0.572589 -0.012358
0.84158975 3.02692723 4.55527639 0.844099 0.536172 0.004052
0.84590942 3.01884580 1.70752764 0.855100 0.518447 0.004040
0.83647603 3.03649449 2.27218962 0.836399 0.548079 0.006800
0.90280318 2.91240478 4.37425709 0.896243 0.443515 -0.006580
0.84256643 3.02509999 1.55520844 0.851981 0.523571 0.001346
0.91387784 2.89168572 4.56475735 0.909581 0.414409 -0.030452
0.86386639 2.98525071 4.87274647 0.880464 0.474096 -0.003984
0.84131783 3.02743602 3.96671820 0.894985 0.431335 0.113805
0.88868439 2.93881941 4.90959740 0.881656 0.471891 0.001322
0.89099640 2.93449378 3.92790413 0.881656 0.471891 -0.001322
0.84561831 3.01939034 3.48481941 0.821356 0.567764 0.054945
0.85240495 3.00669336 1.48294795 0.832401 0.553553 -0.026228
0.87837929 2.95809889 3.66545343 0.878249 0.478202 -0.001325
0.84864658 3.01372504 2.97689295 0.838360 0.544728 0.020582
0.83619696 3.03701663 2.24744272 0.836399 0.548079 0.006800
0.86048412 2.99157834 3.18144941 0.871981 0.489226 -0.017520
0.85164577 3.00811386 3.14303446 0.848800 0.527929 -0.028796
0.89331692 2.93015242 4.60801125 0.881656 0.471891 0.001322
0.83521247 3.03885841 2.79551697 0.775502 0.631222 -0.012486
0.85678995 2.99848986 3.11405420 0.858186 0.513295 -0.006736
0.90296733 2.91209793 4.19323635 0.916671 0.398496 -0.030249
0.87672383 2.96119595 3.66362596 0.878249 0.478202 -0.001325
0.86513680 2.98287392 4.93566084 0.881656 0.471891 0.001322
0.83512521 3.03902173 4.58200407 0.843710 0.536659 0.012228
0.89701521 2.92323351 3.85191941 0.904847 0.425734 0.001302
0.84909040 3.01289463 2.20043659 0.875729 0.482654 -0.012033
0.85771918 2.99675131 4.50820923 0.878819 0.475516 -0.039513
0.83811128 3.03343511 1.58449817 0.850457 0.525959 0.009465
0.83615488 3.03709531 0.94086719 -0.810772 -0.527547 0.253658
0.84881663 3.01340675 2.50436449 0.851606 0.523539 -0.025972
0.91350877 2.89237618 3.61079144 0.905278 0.424225 -0.022467
0.89796019 2.92146564 0.22872898 0.912042 0.410095 0.001294
0.90219963 2.91353416 2.38642406 0.913409 0.406106 0.027599
0.87784678 2.95909500 2.44887567 0.881656 0.471891 0.001322
0.90027964 2.91712618 0.62168932 0.919860 0.391623 0.022118
0.89122462 2.93406701 1.62873507 0.884423 0.466669 0.003966
0.91189164 2.89540172 2.23627329 0.921177 0.388884 -0.014212
0.86698353 2.97941875 1.33054841 0.881656 0.471891 -0.001322
0.88380063 2.94795609 2.57852054 0.887728 0.460352 0.003957
0.90569568 2.90699363 2.37173533 0.911622 0.410558 0.019675
0.92078018 2.87877226 3.73056555 0.898819 0.438224 0.009212
0.88800693 2.94008660 2.03325868 0.884429 0.466672 -0.001322
0.89139533 2.93374753 2.45524478 0.899341 0.437198 0.006565
0.89871269 2.92005754 0.43506882 0.927860 0.372926 -0.001273
0.92167020 2.87710714 1.39523232 0.908676 0.394649 -0.136231
0.88177466 2.95174670 2.65351677 0.887154 0.461426 -0.006611
0.89616984 2.92481494 1.59357941 0.884423 0.466669 0.003966
0.89776170 2.92183685 1.12679589 0.940410 0.325885 0.097100
0.91224897 2.89473295 3.17009258 0.895573 0.444469 -0.019902
0.86768520 2.97810602 0.29926619 0.873968 0.485835 -0.012045
0.89056671 2.93529773 0.67829931 0.913018 0.407667 0.014327
0.88000774 2.95505238 1.96049178 0.875900 0.482476 0.003987
0.90130353 2.91521072 0.26091608 0.910660 0.412989 -0.011725
0.88911116 2.93802094 0.71973521 0.912108 0.409598 0.017012
0.89591783 2.92528653 0.22335249 0.922476 0.380471 0.065414
0.92036277 2.87955308 2.05670238 0.903336 0.428590 0.017144
0.89348602 2.92983627 2.73717618 0.910190 0.413723 -0.019701
0.92058647 2.87913465 3.10048795 0.900351 0.435148 -0.003920
0.90358418 2.91094398 3.92685437 0.917112 0.398576 -0.006449
0.89720917 2.92287040 3.56964374 0.919808 0.391213 0.030093
0.91489846 2.88977599 3.37877631 0.934947 0.347795 -0.070088
0.86562020 2.98196936 1.23635304 0.881656 0.471891 -0.001322
0.87299997 2.96816301 1.89144623 0.861665 0.507260 0.014880
0.89075994 2.93493605 2.14906335 0.899829 0.436081 0.011857
0.89928013 2.91899610 0.58098596 0.887631 0.460401 -0.011941
0.88953823 2.93722177 1.65762782 0.883251 0.468854 0.006641
0.85116994 3.00900412 0.93036681 -0.810772 -0.527547 0.253658
0.90772843 2.90319037 2.31564665 0.920280 0.391087 0.011616
0.84572375 3.01919317 0.54795909 0.873281 0.484237 0.053804
0.85680294 2.99846530 1.26089394 0.881656 0.471891 0.001322
0.89800632 2.92137909 0.20642495 0.922476 0.380471 0.065414
0.87029392 2.97322559 0.27526626 0.873968 0.485835 -0.012045
0.92779893 2.86005378 4.26430273 0.936674 0.350147 -0.006320
0.94620615 2.79937267 4.02687454 0.958645 0.284540 -0.006106
0.92762846 2.86061573 2.59920502 0.927854 0.372924 0.003818
0.92934668 2.85495138 4.74020004 0.956644 0.291258 -0.001219
0.96170777 2.74827003 4.77385902 0.961380 0.275200 0.003637
0.92840624 2.85805178 3.78924060 0.912266 0.405898 0.054924
0.94352794 2.80820155 4.56071281 0.942205 0.334978 0.006273
0.96044624 2.75242877 4.84000254 0.963805 0.266584 -0.003619
0.93774104 2.82727861 3.82628417 0.935283 0.352182 0.034831
0.94492596 2.80359268 4.75859165 0.956644 0.291258 -0.001219
0.93941212 2.82176971 4.47107506 0.952980 0.302828 0.011124
0.93939203 2.82183599 3.10749340 0.951380 0.307099 0.023816
0.93585420 2.83349895 3.37856865 0.945084 0.326711 -0.008762
0.94146872 2.81499004 3.55619001 0.939380 0.339112 -0.050672
0.92428684 2.87163162 1.59899628 0.888683 0.458289 0.014612
0.93381840 2.84020996 4.03458548 0.919374 0.393281 0.009026
0.93261379 2.84418106 3.00484800 0.956221 0.292621 0.003673
0.94725019 2.79593086 3.27314854 0.956644 0.291258 -0.001219
0.96743143 2.72940135 4.12994003 0.959486 0.281628 0.008534
0.95193505 2.78048682 3.33046293 0.945084 0.326711 -0.008762
0.93333066 2.84181786 1.87979627 0.901392 0.428263 -0.063900
0.93114287 2.84903026 2.78022051 0.939926 0.340516 -0.024231
0.95337594 2.77573657 4.18572617 0.960549 0.278086 0.003643
0.94205111 2.81307006 4.74402237 0.956644 0.291258 -0.001219
0.93421298 2.83890915 2.38001204 0.928887 0.368689 0.035175
0.92784864 2.85988998 0.52711976 0.921598 0.387973 -0.011601
0.92758948 2.86074424 1.70450771 0.916885 0.396742 0.043788
0.93703425 2.82960868 4.14359093 0.945907 0.324417 0.003729
